date,AD,AH,BO,BP,C,CC,CD,CF,CN,CO,CT,DU,DX,EC,EO,FC,FV,G,GC,GX,HG,IB,JY,KC,KW,LC,LH,NG,NI,NO,NQ,NV,OE,PB,PT,QS,RX,S,SB,SE,SF,SI,SM,SMI,SP,TU,TY,UB,US,VG,W,XM,XP,Z,ZS
2014-09-17,86.54,1998.0,44.84,170.84,713.0625,3444.0,92.441,3627.9,127.21,153.31,93.38,109.881,81.909,1.43652,346.86,165.332,113.4609375,101.46,1379.08,9665.7,345.75,8580.4,102.368,371.06,1514.5625,119.932,98.541,10.912,18080.0,15.852,4129.33,76.12,122.175,2108.5,792.08,1113.46,135.77,1233.5,21.17,15.462,121.78,21.464,357.97,7161.35,1927.41,107.375,117.734375,134.15,127.6875,2593.13,946.8125,96.0063,4708.4,5601.3,2262.75
2014-09-18,86.3,1981.5,43.94,171.71,705.75,3486.0,92.594,3655.8,126.73,151.34,89.38,109.841,81.854,1.43641,350.26,165.045,113.2578125,100.86,1369.03,9782.14,340.31,8630.5,101.661,363.73,1482.0,118.844,96.548,10.631,17905.0,16.083,4161.01,76.36,121.926,2080.0,792.71,1099.12,135.3,1219.6875,21.04,15.593,122.21,21.215,349.88,7165.41,1937.95,107.3515625,117.4375,133.38,127.5,2616.36,926.4375,95.9465,4710.1,5624.0,2265.0
2014-09-19,85.86,1976.0,43.59,171.06,691.6875,3559.0,92.563,3654.6,127.12,152.41,88.16,109.881,82.276,1.42752,351.88,165.547,113.3359375,101.29,1357.42,9815.12,340.03,8680.9,101.484,357.31,1457.3125,118.863,99.361,10.433,17775.0,16.01,4157.46,76.3,122.165,2084.0,782.48,1098.12,135.86,1201.5,20.59,15.469,121.41,20.444,344.88,7168.66,1937.17,107.3515625,117.6875,134.4,128.3125,2626.82,899.875,95.9216,4730.2,5643.5,2275.0
2014-09-22,85.29,1976.0,42.97,171.54,689.0625,3635.0,91.953,3638.2,127.41,150.21,86.65,109.866,82.274,1.42741,350.22,165.332,113.53125,101.6,1358.87,9746.17,334.2,8603.6,101.595,360.12,1457.3125,118.767,100.603,10.468,17025.0,16.026,4116.57,76.19,122.165,2064.5,777.14,1087.11,136.1,1177.9375,21.48,15.457,121.37,20.364,339.88,7154.85,1920.25,107.4140625,117.953125,135.08,128.46875,2610.72,904.125,95.9963,4672.6,5588.0,2240.0
2014-09-23,84.99,1966.0,43.28,172.04,679.1875,3601.0,91.618,3574.5,128.01,150.03,84.07,109.836,82.193,1.42985,347.64,165.763,113.65625,101.79,1363.56,9586.79,333.82,8484.9,101.495,363.13,1461.875,118.729,101.142,10.376,17125.0,16.022,4100.58,75.66,122.127,2071.0,775.89,1082.44,136.26,1175.4375,21.59,15.486,121.6,20.37,337.43,7122.35,1906.72,107.4453125,118.1875,135.81,129.0625,2570.48,902.6875,96.096,4712.7,5507.7,2255.0
2014-09-24,85.34,1974.0,43.81,171.35,687.5,3682.0,91.669,3620.1,127.61,150.18,82.39,109.851,82.557,1.42118,349.72,165.888,113.5,101.84,1360.88,9665.23,335.85,8533.1,101.44,379.59,1467.6875,118.633,100.744,10.634,17400.0,15.924,4152.12,75.72,122.156,2091.0,773.4,1076.11,136.33,1176.0625,22.3,15.397,120.81,20.282,336.69,7146.73,1924.8,107.4140625,117.953125,135.89,128.5625,2602.67,910.75,96.0412,4689.2,5530.9,2281.0
2014-09-25,84.48,1950.5,43.81,171.06,680.1875,3640.0,91.405,3570.9,128.2,150.26,82.16,109.881,82.701,1.41763,346.36,165.672,113.765625,102.01,1363.78,9504.35,333.27,8468.6,101.716,365.94,1467.6875,118.729,99.689,10.797,17325.0,15.903,4070.61,74.32,122.328,2073.0,762.1,1085.45,136.66,1158.5,22.42,15.339,120.6,19.979,332.43,7114.23,1896.38,107.4609375,118.390625,136.29,129.46875,2567.26,898.9375,96.0761,4682.2,5478.7,2266.0
2014-09-26,84.24,1948.0,42.87,170.44,673.9375,3616.0,90.947,3602.9,128.07,150.26,82.82,109.881,83.151,1.41029,347.31,167.832,113.5625,102.03,1355.85,9485.87,333.87,8523.2,101.076,373.47,1466.4375,121.02,99.877,10.833,16980.0,15.775,4109.46,73.79,122.347,2072.0,770.47,1084.11,136.72,1142.8125,23.51,15.218,120.03,20.093,326.9,7131.29,1910.2,107.4140625,118.09375,136.91,129.28125,2581.75,899.375,96.1658,4623.8,5487.4,2266.0
2014-09-29,83.93,1963.0,44.03,170.43,679.6875,3616.0,91.008,3574.1,128.44,150.57,82.25,109.881,83.101,1.41151,346.94,168.948,113.6953125,102.19,1359.65,9424.91,336.18,8408.6,101.009,383.9,1473.5625,122.93,100.627,11.169,16675.0,15.807,4099.05,72.95,122.366,2098.0,765.75,1087.11,136.8,1159.4375,23.89,15.279,120.09,20.127,327.86,7128.85,1904.01,107.4296875,118.40625,137.2,129.9375,2557.61,912.6875,96.1558,4588.9,5481.6,2290.0
2014-09-30,84.11,1960.0,43.26,169.92,669.25,3604.0,90.551,3622.6,128.09,146.65,82.12,109.901,83.422,1.40429,349.68,169.506,113.65625,102.32,1351.62,9483.37,330.79,8542.8,100.755,388.12,1451.4375,122.548,101.236,11.08,16310.0,15.841,4108.45,73.16,122.453,2100.0,766.11,1074.44,136.96,1146.5625,23.61,15.333,119.58,19.543,322.46,7180.04,1900.15,107.4140625,118.296875,137.28,129.53125,2593.82,906.0,96.1707,4605.5,5470.4,2288.0
2014-10-01,83.95,1921.0,43.83,169.65,670.3125,3464.0,90.795,3580.7,128.78,145.86,83.18,109.911,83.45,1.4019599999999999,345.9,171.666,114.125,102.85,1355.97,9385.94,333.93,8470.5,101.241,402.27,1450.1875,124.094,100.885,10.817,16095.0,15.768,4045.22,73.27,122.577,2093.0,758.46,1078.11,137.43,1150.9375,23.03,15.312,119.31,19.774,322.14,7136.98,1876.27,107.54296875,119.125,138.34,131.15625,2564.85,908.375,96.1658,4639.5,5412.4,2270.0
2014-10-02,84.72,1889.5,43.83,169.34,673.4375,3375.0,90.937,3478.9,128.75,144.71,82.76,109.891,83.076,1.4094,337.02,173.592,114.0546875,103.06,1355.52,9209.07,329.8,8210.7,101.959,418.73,1460.5625,124.381,100.111,10.572,16025.0,15.808,4040.65,74.2,122.491,2080.0,754.81,1048.1,137.35,1160.6875,23.04,15.419,119.72,19.531,325.05,7032.16,1874.14,107.52734375,118.9375,138.28,130.5625,2496.44,915.5,96.2305,4605.5,5325.1,2253.0
2014-10-03,83.45,1914.0,43.33,167.42,674.5,3338.0,90.134,3511.8,128.77,142.99,83.59,109.871,84.174,1.3909500000000001,341.25,173.43,113.875,102.65,1330.76,9209.07,329.8,8320.6,100.612,414.52,1477.5,124.037,99.009,10.86,16550.0,15.591,4079.24,72.92,122.347,2078.0,759.08,1038.09,137.07,1145.3125,23.6,15.202,117.97,19.278,322.35,7055.73,1895.12,107.46875,118.765625,138.32,130.78125,2519.78,921.1875,96.1957,4636.9,5381.8,2266.0
2014-10-06,84.21,1929.0,44.7,168.45,693.75,3363.0,91.028,3515.5,128.87,143.74,86.15,109.886,83.419,1.40407,342.13,172.8,114.1171875,102.96,1346.82,9185.59,333.87,8370.1,101.429,443.22,1497.0,124.355,100.486,10.48,16700.0,15.693,4070.1,73.53,122.443,2103.0,755.34,1038.76,137.35,1182.9375,24.38,15.366,118.86,19.735,333.25,7086.6,1890.96,107.54296875,119.015625,138.68,130.9375,2513.34,932.125,96.2206,4602.0,5405.0,2310.0
2014-10-07,84.78,1955.0,44.24,168.83,710.4375,3332.0,90.825,3453.1,129.46,142.68,87.26,109.871,83.161,1.40818,337.31,173.862,114.390625,103.55,1352.51,9079.17,334.26,8202.4,102.28,434.29,1530.125,125.514,100.533,10.639,16950.0,15.741,4018.55,73.59,122.433,2092.0,747.34,1036.43,137.34,1181.0625,24.45,15.373,119.28,19.752,337.24,6953.35,1863.8,107.58984375,119.578125,138.3,132.0625,2471.49,960.0625,96.2605,4583.7,5363.2,2321.0
2014-10-08,85.01,1940.0,44.13,169.5,716.1875,3318.0,91.364,3420.7,129.62,141.55,86.83,109.871,82.802,1.41574,334.99,174.474,114.7265625,103.93,1345.37,9007.23,330.35,8147.6,102.191,430.47,1525.625,125.664,101.377,10.365,16535.0,15.829,4093.97,74.25,122.453,2080.0,750.54,1026.09,137.42,1173.875,24.29,15.408,119.88,19.551,334.22,6900.54,1896.57,107.703125,119.9375,138.53,132.125,2452.18,962.9375,96.2904,4554.9,5357.0,2320.0
2014-10-09,84.45,1950.0,44.11,169.08,719.3125,3339.0,90.876,3395.6,129.58,139.49,85.56,109.866,83.042,1.41074,334.08,173.988,114.7421875,103.82,1366.9,9014.72,333.27,8095.7,102.556,444.93,1489.8125,124.037,102.666,10.338,16675.0,15.737,4032.77,73.82,122.472,2088.0,743.33,1022.09,137.43,1182.625,23.97,15.311,119.64,19.956,338.21,6889.16,1860.9,107.71875,120.0,138.36,132.28125,2443.33,935.4375,96.3502,4602.0,5306.9,2336.0
2014-10-10,83.83,1930.0,43.35,168.39,696.875,3448.0,90.51,3340.6,129.66,139.74,85.77,109.856,83.406,1.40251,328.23,173.16,114.8046875,104.22,1362.89,8802.88,333.82,7993.7,102.512,442.42,1502.8125,123.607,102.619,10.376,16375.0,15.615,3913.68,73.48,122.491,2062.5,729.19,1014.12,137.6,1158.1875,23.76,15.279,119.16,19.825,335.52,6803.04,1831.31,107.75,120.109375,138.86,132.71875,2401.48,945.375,96.3252,4496.5,5235.6,2314.0
2014-10-13,84.31,1945.0,44.15,168.44,721.9375,3341.0,90.561,3348.0,129.66,137.7,87.0,109.836,83.112,1.40829,327.31,173.736,115.21875,104.77,1372.15,8801.88,334.42,8017.4,102.854,437.8,1519.75,124.654,102.525,10.529,16455.0,15.652,3858.32,73.95,122.424,2067.5,729.19,1009.8,137.58,1186.75,23.93,15.438,119.71,19.873,342.96,6768.91,1803.57,107.828125,120.6875,138.57,133.40625,2403.89,958.1875,96.3601,4478.2,5248.1,2336.0
2014-10-14,83.86,1950.0,43.93,166.87,744.875,3388.0,89.88,3354.6,130.4,131.73,85.85,109.846,83.319,1.4064,326.28,171.882,115.328125,104.99,1376.94,8832.86,339.87,8039.8,103.351,445.43,1535.375,122.579,102.85,10.26,16350.0,15.477,3871.78,73.65,122.539,2055.0,718.78,990.88,138.07,1211.1875,24.13,15.227,119.63,19.939,349.54,6781.1,1812.46,107.890625,120.953125,140.05,134.03125,2410.33,965.75,96.3502,4514.8,5277.9,2348.0
2014-10-15,84.46,1919.0,42.74,167.1,725.0625,3444.0,89.931,3232.7,131.02,129.78,85.25,109.871,82.641,1.42052,315.03,170.928,116.0078125,106.32,1388.66,8568.56,330.96,7728.6,104.257,433.59,1539.875,121.495,99.6,10.217,15830.0,15.489,3811.09,74.81,122.73,2008.5,708.28,972.96,138.89,1195.8125,23.69,15.393,120.91,20.009,353.1,6622.67,1785.3,108.04296875,122.015625,142.48,135.625,2319.39,959.625,96.3153,4551.5,5125.1,2278.5
2014-10-16,84.43,1913.0,43.25,168.47,735.0,3371.0,90.195,3215.9,130.61,132.4,85.05,109.856,82.447,1.42318,312.17,172.944,115.734375,105.48,1384.64,8599.03,327.93,7624.5,104.114,435.79,1573.6875,123.607,97.866,10.206,15465.0,15.524000000000001,3800.42,74.71,122.472,1976.5,717.62,964.33,138.26,1213.375,23.93,15.458,121.02,19.978,360.98,6520.29,1789.07,107.96484375,121.53125,141.27,134.71875,2311.34,980.4375,96.4698,4561.1,5113.5,2220.0
2014-10-17,84.38,1972.0,42.79,168.99,726.125,3405.0,90.053,3310.3,130.48,132.93,84.3,109.856,82.613,1.42018,321.37,171.684,115.5234375,104.49,1382.19,8836.36,330.35,7833.6,103.605,422.85,1565.25,123.42,98.137,10.126,15700.0,15.575,3863.91,74.57,122.376,2029.0,728.12,975.95,137.82,1194.875,23.86,15.402,120.74,19.857,356.55,6717.73,1818.46,107.8984375,121.140625,139.92,134.25,2374.12,978.5625,96.4399,4565.4,5200.4,2249.0
2014-10-20,84.68,1972.0,42.36,169.61,726.625,3408.0,89.951,3274.6,130.64,131.76,83.35,109.876,82.444,1.42407,318.96,173.34,115.65625,104.84,1388.54,8714.95,328.65,7845.8,103.451,400.26,1563.3125,125.645,96.593,9.867,15370.0,15.549,3926.88,75.02,122.51,2016.0,735.15,971.3,137.95,1185.5,23.94,15.418,121.17,19.883,355.37,6724.23,1836.73,107.94921875,121.296875,139.97,134.40625,2351.58,973.8125,96.3551,4625.6,5167.7,2215.0
2014-10-21,84.59,1991.0,42.44,169.1,742.8125,3397.0,90.419,3349.4,130.45,133.02,84.02,109.851,82.799,1.41485,327.45,172.044,115.625,104.79,1396.35,8880.82,333.05,8020.3,103.44,400.66,1566.5625,124.916,95.835,9.978,15300.0,15.515,4034.04,74.81,122.424,2029.0,745.29,976.94,137.77,1210.5625,23.6,15.299,120.37,20.106,369.93,6811.16,1873.56,107.94140625,121.15625,139.57,134.03125,2400.67,984.75,96.4698,4629.9,5254.3,2210.0
2014-10-22,84.6,2012.0,42.95,168.37,736.5625,3400.0,90.347,3367.8,130.21,130.69,83.87,109.841,83.235,1.40573,328.62,172.404,115.46875,104.52,1389.44,8918.79,331.89,8084.2,103.108,383.6,1574.375,125.701,97.243,9.838,15210.0,15.396,4011.44,74.71,122.453,2043.0,733.55,984.91,137.82,1208.6875,23.69,15.217,119.68,19.742,364.64,6905.41,1861.09,107.91015625,120.9375,139.55,133.78125,2410.33,990.4375,96.4,4687.5,5274.6,2259.5
2014-10-23,84.38,1988.0,43.66,168.15,750.625,3408.0,90.347,3411.8,129.97,133.96,84.35,109.846,83.324,1.40629,329.33,172.962,115.2421875,104.21,1371.14,9040.7,334.37,8168.4,102.136,388.02,1574.375,126.449,96.133,9.738,15145.0,15.491,4068.33,73.6,122.357,2030.0,744.22,984.58,137.48,1247.0,23.2,15.243,119.68,19.658,380.18,6933.85,1881.39,107.875,120.546875,138.66,133.125,2441.72,998.9375,96.405,4683.1,5297.3,2257.0
2014-10-24,84.77,1968.0,43.29,168.65,736.5625,3331.0,90.398,3390.8,129.91,132.88,85.38,109.831,83.2,1.40796,328.99,171.288,115.265625,104.25,1374.15,8987.24,334.48,8175.5,102.258,384.41,1544.4375,124.804,97.785,9.741,15010.0,15.437,4098.29,73.94,122.357,1995.5,746.36,976.61,137.56,1227.1875,23.51,15.251,119.86,19.686,377.81,6916.79,1894.54,107.890625,120.5625,138.95,133.125,2433.67,981.875,96.39,4711.0,5271.2,2257.0
2014-10-27,84.89,1983.0,43.07,169.2,757.4375,3244.0,90.347,3362.1,129.85,132.42,85.2,109.846,82.951,1.41285,328.03,171.594,115.3515625,104.46,1371.36,8898.81,337.01,8057.9,102.633,383.2,1547.0625,125.495,96.485,9.574,14790.0,15.443,4101.85,74.36,122.405,2015.0,745.11,979.6,137.8,1263.0,23.01,15.147,120.33,19.662,406.5,6919.23,1892.02,107.91796875,120.671875,139.72,133.375,2406.31,991.375,96.3651,4740.6,5252.6,2255.0
2014-10-28,85.36,1996.0,43.82,169.21,760.5625,3193.0,90.744,3377.3,129.75,132.73,86.27,109.846,82.866,1.41585,333.16,171.558,115.2578125,104.27,1371.48,9064.68,340.2,8232.2,102.247,386.11,1565.9375,125.458,97.731,9.811,15545.0,15.417,4158.47,74.66,122.366,2034.0,754.36,982.25,137.72,1265.5,23.16,15.092,120.56,19.736,404.67,7011.04,1914.26,107.91015625,120.484375,139.72,132.9375,2438.5,1006.5625,96.4299,4749.4,5287.0,2256.0
2014-10-29,84.87,2030.0,45.68,168.05,783.0,3208.0,90.693,3373.2,129.42,134.41,87.45,109.831,83.411,1.40585,333.07,171.972,114.796875,104.07,1366.46,9067.68,341.46,8087.4,101.595,380.59,1577.625,124.691,95.997,10.023,15670.0,15.217,4136.38,73.94,122.328,2041.0,746.18,1005.16,137.54,1309.4375,23.4,15.027,119.69,19.78,428.51,7020.79,1906.62,107.7890625,120.015625,139.28,132.8125,2424.01,1020.75,96.3701,4732.8,5321.8,2295.0
2014-10-30,85.14,2025.0,45.85,167.88,780.375,3218.0,90.713,3399.9,129.54,133.05,86.31,109.846,83.601,1.40218,335.24,172.839,114.9375,104.3,1337.12,9099.16,336.84,8109.2,101.076,376.58,1565.9375,125.121,94.48,10.127,15775.0,15.202,4153.9,73.91,122.5,2008.0,745.74,991.22,138.04,1285.9375,23.4,15.075,119.39,18.813,409.95,7080.1,1922.48,107.796875,120.171875,140.5,132.96875,2433.67,1016.5,96.3302,4758.1,5327.6,2300.0
2014-10-31,84.81,2039.0,46.51,167.76,786.125,3166.0,90.063,3474.2,129.56,132.46,86.24,109.866,84.361,1.39262,341.48,172.784,114.78125,104.09,1307.0,9302.0,335.14,8282.8,98.413,377.38,1544.4375,124.168,95.374,10.248,15780.0,15.089,4215.86,73.32,122.577,2010.0,754.19,984.91,138.07,1310.25,23.03,14.968,118.58,18.453,419.66,7171.1,1944.52,107.765625,119.921875,140.09,132.53125,2495.64,1009.875,96.3801,4810.4,5387.6,2307.0
2014-11-03,83.76,2070.0,45.48,167.61,779.3125,3125.0,89.341,3441.3,129.52,130.8,85.97,109.851,84.74,1.38862,339.65,173.835,114.671875,103.85,1304.99,9247.05,337.12,8206.2,97.143,373.06,1554.1875,124.916,96.268,10.706,15750.0,14.986,4222.72,72.7,122.5,2030.0,747.96,991.22,137.93,1285.9375,22.87,14.929,118.3,18.562,402.08,7104.48,1944.23,107.734375,119.84375,139.59,132.5,2473.91,1020.75,96.395,4788.6,5349.9,2301.0
2014-11-04,84.31,2061.5,44.19,167.88,760.5625,3147.0,89.138,3385.9,129.6,127.77,84.03,109.866,84.435,1.39595,335.15,174.979,114.671875,104.29,1302.65,9167.11,332.0,8042.1,97.297,377.78,1535.375,124.617,95.32,10.926,15280.0,14.894,4208.75,73.32,122.663,2006.0,742.18,964.33,138.48,1260.9375,22.51,14.988,118.98,18.278,401.86,7076.04,1938.82,107.734375,119.84375,140.92,132.6875,2436.08,1006.0625,96.3452,4800.8,5328.0,2251.5
